state_clean,district,age_0_5,age_5_17,age_18_greater,total,youth_pct,demo_age_5_17,demo_age_17_,demo_total,bio_age_5_17,bio_age_17_,bio_total,n_total,n_youth_pct,n_demo_total,n_bio_total,priority
gujarat,Sabar Kantha,1083,1197,157,2437,49.117767747230204,41.0,602.0,643.0,59.0,558.0,617.0,0.05576029482454734,0.49117767747230207,0.0014376650352261472,0.0010185518404918104,0.14280176593181068
gujarat,Sabarkantha,3603,1173,339,5115,22.932551319648095,5607.0,38270.0,43877.0,37100.0,53287.0,90387.0,0.11705999496417697,0.22932551319648095,0.09810331065414876,0.14921206678530513,0.14776545202447297
gujarat,Surat,18412,6399,658,25469,25.12466135301739,35198.0,322384.0,357582.0,138828.0,142771.0,281599.0,0.5829651841508916,0.2512466135301739,0.7995072140376923,0.4648673901631334,0.5197243886755207
gujarat,Surendra Nagar,4853,1665,337,6855,24.288840262582056,3636.0,35123.0,38759.0,44699.0,51012.0,95711.0,0.1568887769817108,0.24288840262582057,0.0866601230176209,0.15800099709126686,0.16456539662183148
gujarat,Surendranagar,771,593,78,1442,41.123439667128984,19.0,894.0,913.0,46.0,481.0,527.0,0.032984640739808176,0.41123439667128986,0.0020413501977627874,0.0008699786384751767,0.11493548919400293
gujarat,Tapi,1856,205,151,2212,9.267631103074141,2645.0,9545.0,12190.0,16731.0,23294.0,40025.0,0.050610021287797284,0.0926763110307414,0.02725526715304313,0.06607380456350843,0.05954839955172471
gujarat,The Dangs,1068,186,74,1328,14.006024096385541,1477.0,5104.0,6581.0,12787.0,15163.0,27950.0,0.03037516881452148,0.14006024096385541,0.014714266869087519,0.046140233292943436,0.057817269358452564
gujarat,Vadodara,9306,2433,545,12284,19.8062520351677,10942.0,89085.0,100027.0,72719.0,128698.0,201417.0,0.2811591548973379,0.19806252035167698,0.2236474657520464,0.33250187367315875,0.25915120218702853
gujarat,Valsad,5818,1406,224,7448,18.877551020408163,8741.0,39602.0,48343.0,39767.0,44257.0,84024.0,0.1704626090141232,0.18877551020408162,0.10808871041669928,0.13870794140272913,0.1562151210698492
haryana,Ambala,3063,122,33,3218,3.791174642635177,3958.0,29284.0,33242.0,26591.0,46165.0,72756.0,0.073637466523222,0.03791174642635177,0.07432482286312221,0.1201065765102466,0.0741373297643894
haryana,Bhiwani,3321,152,16,3489,4.356549154485526,4004.0,30276.0,34280.0,37865.0,57760.0,95625.0,0.07984068487192986,0.04356549154485526,0.07664565693242974,0.1578590271426732,0.08573654940640985
haryana,Charkhi Dadri,839,19,0,858,2.2144522144522143,1698.0,10397.0,12095.0,3023.0,6765.0,9788.0,0.019616819648865795,0.022144522144522144,0.02704285941066913,0.016158161125986774,0.021042221520564744
haryana,Faridabad,12607,3225,323,16155,19.96285979572888,19754.0,140801.0,160555.0,58976.0,59975.0,118951.0,0.3697667498340467,0.1996285979572888,0.358980263966927,0.19636589947867314,0.2903947446203586
haryana,Fatehabad,2510,92,10,2612,3.522205206738132,4592.0,37378.0,41970.0,29864.0,39930.0,69794.0,0.05976606313090851,0.03522205206738132,0.0938395047098622,0.11521686735054361,0.07153490952474448
haryana,Gurgaon,5417,1247,197,6861,18.175193120536363,13524.0,105689.0,119213.0,35245.0,35546.0,70791.0,0.15702611760935747,0.18175193120536365,0.26654488622770556,0.11686272826621677,0.17707864686340052
haryana,Gurugram,1804,625,207,2636,23.710166919575112,0.0,0.0,0.0,0.0,0.0,0.0,0.060315425641495175,0.23710166919575112,0.0,0.0,0.08038581627346109
haryana,Hisar,4927,289,18,5234,5.521589606419564,6665.0,56541.0,63206.0,53323.0,62544.0,115867.0,0.11978391741250256,0.05521589606419564,0.14132046067885515,0.19127479108956982,0.12224739546410981
haryana,Jhajjar,2515,99,10,2624,3.7728658536585367,3763.0,28621.0,32384.0,24917.0,31722.0,56639.0,0.06004074438620184,0.037728658536585365,0.07240644556883911,0.093500417655779,0.0636277978142406
haryana,Jhajjar *,0,1,0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25
haryana,Jind,3729,92,0,3821,2.4077466631771784,4923.0,39090.0,44013.0,34877.0,56391.0,91268.0,0.08744019960171218,0.024077466631771786,0.09840738910638945,0.1506664333517124,0.08643820101016259
haryana,Kaithal,2894,85,12,2991,2.841858910063524,4992.0,34982.0,39974.0,34402.0,45534.0,79936.0,0.06844141277725639,0.02841858910063524,0.08937670624903578,0.1319594164044625,0.0753263662778982
haryana,Karnal,3861,179,8,4048,4.421936758893281,6828.0,42303.0,49131.0,32424.0,61595.0,94019.0,0.09263625334767779,0.044219367588932815,0.10985057674291732,0.15520782089335416,0.09648921009617473
haryana,Kurukshetra,2315,78,11,2404,3.24459234608985,3517.0,25192.0,28709.0,23358.0,46634.0,69992.0,0.05500492137249067,0.0324459234608985,0.06418961974542373,0.1155437283949802,0.06330987297367714
haryana,Mahendragarh,2575,155,24,2754,5.628177196804648,3104.0,25430.0,28534.0,20501.0,28331.0,48832.0,0.06301645798521299,0.056281771968046485,0.06379834232526109,0.08061251778751391,0.06500837530939117
haryana,Mewat,6989,550,19,7558,7.2770574225985705,6364.0,60303.0,66667.0,38268.0,30057.0,68325.0,0.1729805205209788,0.0727705742259857,0.14905881011418592,0.11279182253096101,0.1311059522678684
haryana,Nuh,1251,213,42,1506,14.143426294820719,0.0,0.0,0.0,0.0,0.0,0.0,0.03444960743470597,0.14143426294820718,0.0,0.0,0.04741592833919889
haryana,Palwal,4367,332,4,4703,7.059323835849458,7265.0,61703.0,68968.0,30617.0,28080.0,58697.0,0.10762927186577242,0.07059323835849458,0.15420354922158153,0.0968977915418927,0.10553882289533884
haryana,Panchkula,1287,92,5,1384,6.6473988439306355,5417.0,29001.0,34418.0,18303.0,19066.0,37369.0,0.03165701467255705,0.06647398843930635,0.07695420712661513,0.061689244290662006,0.05542714252867699
haryana,Panipat,5498,543,47,6088,8.919185282522996,9431.0,59653.0,69084.0,31426.0,48347.0,79773.0,0.13933206674754503,0.08919185282522996,0.15446291025437503,0.1316903338274768,0.1282948353843186
haryana,Rewari,2329,150,6,2485,6.036217303822937,6191.0,37840.0,44031.0,24987.0,24745.0,49732.0,0.05685901984572069,0.060362173038229376,0.09844763478389189,0.08209824980768024,0.07110037712387401
haryana,Rohtak,3161,191,61,3413,5.596249633753296,4152.0,22379.0,26531.0,25700.0,50270.0,75970.0,0.07810103692173873,0.05596249633753297,0.05931989276762816,0.12541229063559617,0.07827242368763666
haryana,Sirsa,3135,198,2,3335,5.93703148425787,4976.0,50186.0,55162.0,40642.0,56424.0,97066.0,0.07631560876233204,0.05937031484257871,0.12333511457720797,0.16023784918829506,0.0982676345305615
haryana,Sonipat,4314,268,37,4619,5.802121671357437,7748.0,52916.0,60664.0,34624.0,50029.0,84653.0,0.10570650307871907,0.05802121671357437,0.1356368766671213,0.1397463030034898,0.10657921619006748
haryana,Yamuna Nagar,3278,110,8,3396,3.239104829210836,6421.0,46460.0,52881.0,33592.0,55136.0,88728.0,0.0777119051434065,0.032391048292108364,0.11823509288925954,0.14647336742813183,0.08823862093669765
haryana,Yamunanagar,56,3,0,59,5.084745762711865,27.0,401.0,428.0,142.0,740.0,882.0,0.0013276260672511273,0.050847457627118654,0.0009569527761691928,0.0014560173797630092,0.013659127561503998
himachal pradesh,Bilaspur,985,14,0,999,1.4014014014014013,932.0,5828.0,6760.0,9673.0,12233.0,21906.0,0.0228443243985625,0.014014014014014014,0.015114487773139586,0.03616271737084862,0.02175445807179802
himachal pradesh,Chamba,1586,64,7,1657,3.862401931200966,3354.0,16304.0,19658.0,16275.0,17567.0,33842.0,0.03790601323048046,0.03862401931200966,0.043952751574612134,0.05586682558496571,0.04288702489058615
himachal pradesh,Hamirpur,1181,16,1,1198,1.335559265442404,883.0,6437.0,7320.0,11206.0,12613.0,23819.0,0.02739945521551033,0.01335559265442404,0.016366575517660027,0.039320723320379954,0.024066167256642623
himachal pradesh,Kangra,3869,75,22,3966,1.8910741301059002,3693.0,30434.0,34127.0,44703.0,45210.0,89913.0,0.09075926476983999,0.018910741301059002,0.07630356867365898,0.1484295812546842,0.08144005798037737
himachal pradesh,Kinnaur,137,21,5,163,12.883435582822086,141.0,1028.0,1169.0,2221.0,2246.0,4467.0,0.0037081969464600453,0.12883435582822086,0.002613733166686417,0.0073741832600922475,0.03550404117367196
himachal pradesh,Kullu,1022,111,106,1239,8.958837772397095,1211.0,8391.0,9602.0,11409.0,9839.0,21248.0,0.028337949504429232,0.08958837772397095,0.021468833076580818,0.03507648218277145,0.04362443980941342
himachal pradesh,Lahaul and Spiti,3,0,0,3,0.0,15.0,44.0,59.0,15.0,32.0,47.0,4.578020921555612e-05,0.0,0.0001319163873691177,7.758822771979754e-05,5.792399624322769e-05
himachal pradesh,Lahul & Spiti,36,2,0,38,5.263157894736842,6.0,271.0,277.0,110.0,485.0,595.0,0.0008469338704877881,0.05263157894736842,0.0006193362593431458,0.0009822339466655221,0.013774635632714565
himachal pradesh,Lahul and Spiti,31,1,0,32,3.125,70.0,163.0,233.0,557.0,208.0,765.0,0.0007095932428411197,0.03125,0.000520957936559397,0.0012628722171413856,0.008417623665734548
himachal pradesh,Mandi,2460,43,11,2514,1.7104216388225937,2289.0,14016.0,16305.0,28869.0,34465.0,63334.0,0.05752283287934626,0.017104216388225936,0.036455876204296,0.1045526130724608,0.052610743460179035
himachal pradesh,Shimla,1488,161,21,1670,9.640718562874252,1841.0,13901.0,15742.0,19863.0,19864.0,39727.0,0.038203584590381576,0.09640718562874252,0.03519708084685849,0.0655818621834978,0.05762883961989044
himachal pradesh,Sirmaur,1510,67,7,1584,4.22979797979798,2634.0,16784.0,19418.0,15275.0,16178.0,31453.0,0.03623503559411266,0.0422979797979798,0.043416142541246226,0.05192303247810196,0.04232459241130403
himachal pradesh,Solan,1105,65,6,1176,5.5272108843537415,1260.0,7723.0,8983.0,16252.0,17317.0,33569.0,0.026895872914139217,0.055272108843537414,0.020084828944691258,0.05541615353884859,0.03833177922754105
himachal pradesh,Una,1226,21,0,1247,1.6840417000801924,1095.0,8466.0,9561.0,15138.0,16411.0,31549.0,0.02852107034129146,0.016840417000801924,0.02137716236671414,0.052081510560253036,0.028884213455045927
jammu and kashmir,Anantnag,2978,341,35,3354,10.166964818127608,5246.0,30320.0,35566.0,26948.0,20621.0,47569.0,0.07675052074987983,0.10166964818127609,0.07952098700288203,0.07852754051921382,0.08388979981219613
jammu and kashmir,Badgam,1674,192,1,1867,10.283877878950188,892.0,11227.0,12119.0,4702.0,9439.0,14141.0,0.04271293519811385,0.10283877878950187,0.02709652031400572,0.023344151663524618,0.05074735641222139
jammu and kashmir,Bandipore,1288,308,43,1639,18.79194630872483,2600.0,13294.0,15894.0,10653.0,9720.0,20373.0,0.03749399134754046,0.18791946308724833,0.03553693323465689,0.033632020496498626,0.07393655348968235
jammu and kashmir,Bandipur,2,0,0,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.2890104607778056e-05,0.0,2.235870972357927e-06,1.6508133557403733e-06,8.78887347834198e-06
jammu and kashmir,Baramula,3198,532,64,3794,14.022140221402212,5160.0,31635.0,36795.0,28536.0,33399.0,61935.0,0.08682216677730217,0.14022140221402213,0.08226887242790992,0.10224312518778002,0.10234550844869927
jammu and kashmir,Budgam,793,51,15,859,5.9371362048894065,5738.0,12884.0,18622.0,18502.0,4609.0,23111.0,0.019639709753473573,0.059371362048894066,0.04163638924724932,0.038151947464515765,0.037674406268292285
jammu and kashmir,Doda,3449,1023,32,4504,22.71314387211368,1109.0,10268.0,11377.0,19429.0,17350.0,36779.0,0.10307414104882459,0.2271314387211368,0.025437504052516137,0.06071526441077519,0.11008936274003109
jammu and kashmir,Ganderbal,773,59,11,843,6.998813760379596,1034.0,6495.0,7529.0,7268.0,6428.0,13696.0,0.019273468079749122,0.06998813760379596,0.016833872550882832,0.022609539720220152,0.03213143068308178
jammu and kashmir,Jammu,3749,835,36,4620,18.073593073593074,2486.0,32630.0,35116.0,45899.0,52900.0,98799.0,0.10572939318332684,0.18073593073593075,0.07851484506532097,0.16309870873379315,0.1305119810579699
jammu and kashmir,Kargil,388,141,1,530,26.60377358490566,508.0,1548.0,2056.0,1848.0,1075.0,2923.0,0.01210886533751459,0.2660377358490566,0.004596950719167898,0.004825327438829111,0.07263199246199366
jammu and kashmir,Kathua,2643,310,9,2962,10.465901417960838,1775.0,18703.0,20478.0,23083.0,17080.0,40163.0,0.06777759974363083,0.10465901417960838,0.04578616577194563,0.06630161680660061,0.07230446997088213
jammu and kashmir,Kishtwar,1058,205,6,1269,16.15445232466509,967.0,4901.0,5868.0,10878.0,10042.0,20920.0,0.029024652642662574,0.16154452324665092,0.013120090865796316,0.03453501540208861,0.060075780490171614
jammu and kashmir,Kulgam,970,232,9,1211,19.15772089182494,2329.0,10078.0,12407.0,14367.0,11377.0,25744.0,0.027697026575411447,0.19157720891824942,0.0277404511540448,0.04249853903018017,0.07163605956780136
jammu and kashmir,Kupwara,2400,444,40,2884,15.39528432732316,7740.0,37397.0,45137.0,24776.0,24984.0,49760.0,0.06599217158422413,0.1539528432732316,0.10092050807931975,0.08214447258164097,0.0981984670049785
jammu and kashmir,Leh,163,42,1,206,20.388349514563107,291.0,1136.0,1427.0,1641.0,923.0,2564.0,0.004692471444594501,0.20388349514563106,0.003190587877554762,0.004232685444118317,0.05409789345635046
jammu and kashmir,Leh (ladakh),3,0,0,3,0.0,4.0,3.0,7.0,9.0,2.0,11.0,4.578020921555612e-05,0.0,1.565109680650549e-05,1.8158946913144105e-05,2.2785081969374562e-05
jammu and kashmir,Pulwama,1742,118,15,1875,6.293333333333333,3432.0,18055.0,21487.0,20583.0,12249.0,32832.0,0.04289605603497608,0.06293333333333333,0.04804215958305478,0.054199504095667934,0.0511952856813195
jammu and kashmir,Punch,2064,548,17,2629,20.844427538988207,4052.0,19388.0,23440.0,25884.0,20491.0,46375.0,0.06015519490924073,0.20844427538988208,0.052408815592069814,0.07655646937245981,0.0989584440586107
jammu and kashmir,Rajauri,1,1,0,2,50.0,0.0,15.0,15.0,2.0,10.0,12.0,2.2890104607778056e-05,0.5,3.353806458536891e-05,1.980976026888448e-05,0.12501868110158357
jammu and kashmir,Rajouri,2071,594,9,2674,22.213911742707555,2395.0,13413.0,15808.0,29902.0,25834.0,55736.0,0.06118524961659075,0.22213911742707557,0.03534464833103411,0.09200973319554545,0.10242049302789157
jammu and kashmir,Ramban,1317,597,6,1920,31.093749999999996,1857.0,5897.0,7754.0,21848.0,8029.0,29877.0,0.04392611074232609,0.3109375,0.01733694351966337,0.049321350629455134,0.10644017258963782
jammu and kashmir,Reasi,1136,570,9,1715,33.23615160349854,1119.0,7281.0,8400.0,12538.0,10702.0,23240.0,0.03923363929773159,0.3323615160349854,0.018781316167806587,0.03836490238740627,0.108251396473995
jammu and kashmir,Samba,532,47,9,588,7.993197278911565,628.0,4492.0,5120.0,6837.0,4388.0,11225.0,0.01343649140476572,0.07993197278911565,0.011447659378472587,0.01853037991818569,0.030681373048278573
jammu and kashmir,Shopian,308,84,20,412,20.388349514563107,0.0,0.0,0.0,0.0,0.0,0.0,0.00940783299379678,0.20388349514563106,0.0,0.0,0.05426361533423664
jammu and kashmir,Shupiyan,537,128,1,666,19.21921921921922,1844.0,6363.0,8207.0,9253.0,6276.0,15529.0,0.015221919564172407,0.1921921921921922,0.018349793070141507,0.025635480601292258,0.06217277462979515
jammu and kashmir,Srinagar,2853,271,135,3259,8.315434182264498,3495.0,36221.0,39716.0,32592.0,40252.0,72844.0,0.0745759608121409,0.08315434182264499,0.08879985153816743,0.12025184808555175,0.0887005116646544
jammu and kashmir,Udhampur,2448,349,11,2808,12.428774928774928,1172.0,15681.0,16853.0,22370.0,23115.0,45485.0,0.064252523634033,0.12428774928774929,0.03768113349714815,0.07508724548585088,0.07611399639044868
jammu and kashmir,punch,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jharkhand,Bokaro,3505,2278,17,5800,39.275862068965516,4424.0,66249.0,70673.0,45931.0,62498.0,108429.0,0.13273971662050496,0.39275862068965517,0.1580157092294518,0.17899604134957292,0.21205090610539548
jharkhand,Bokaro *,2,0,0,2,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.2890104607778056e-05,0.0,0.0,4.95244006722112e-06,9.002024626166543e-06
jharkhand,Chatra,3448,2819,35,6302,44.73183116470962,3989.0,43307.0,47296.0,32491.0,35201.0,67692.0,0.14423054913360955,0.4473183116470962,0.10574775350864052,0.11174685767677735,0.20580919234562095
jharkhand,Deoghar,4518,3679,127,8324,44.19750120134551,4022.0,56038.0,60060.0,33194.0,34232.0,67426.0,0.19051434065053677,0.4419750120134551,0.1342864105998171,0.1113077413241504,0.2262926026158451
jharkhand,Dhanbad,6878,4061,92,11031,36.81443205511739,5776.0,102021.0,107797.0,52546.0,98523.0,151069.0,0.25247785382379195,0.36814432055117396,0.24102018320726748,0.24938672283834246,0.2784847101852427
jharkhand,Dumka,2743,2996,86,5825,51.433476394849784,4019.0,55639.0,59658.0,36526.0,39686.0,76212.0,0.1333119692356994,0.5143347639484979,0.13338759046892923,0.12581178746768532,0.22708275580694218
jharkhand,East Singhbhum,5983,2109,99,8191,25.747771944817483,4140.0,56520.0,60660.0,59424.0,76682.0,136106.0,0.1874699567377023,0.2574777194481748,0.13562793318323185,0.22468560259639925,0.20204662187616573
jharkhand,East Singhbum,848,546,53,1447,37.733241188666206,0.0,0.0,0.0,0.0,0.0,0.0,0.03309909126284707,0.37733241188666206,0.0,0.0,0.105917784913662
jharkhand,Garhwa,4523,1535,15,6073,25.27581096657336,3459.0,36814.0,40273.0,41415.0,58043.0,99458.0,0.13898871517842837,0.2527581096657336,0.0900452316697708,0.16418659473522604,0.1626819430098827
jharkhand,Garhwa *,314,67,0,381,17.585301837270343,44.0,2072.0,2116.0,535.0,5049.0,5584.0,0.00869823975095566,0.17585301837270342,0.004731102977509374,0.009218141778454245,0.04979748745720306
jharkhand,Giridih,7695,6526,82,14303,45.626791582185554,9740.0,115931.0,125671.0,53614.0,56796.0,110410.0,0.3273742761004418,0.45626791582185555,0.28098414096719304,0.18226630260729462,0.32129806430551605
jharkhand,Godda,3238,2135,17,5390,39.61038961038961,3785.0,53892.0,57677.0,44532.0,36402.0,80934.0,0.12335477373131594,0.3961038961038961,0.12895833007268817,0.13360692813349137,0.19471319647317054
jharkhand,Gumla,4083,2524,94,6701,37.66601999701537,3800.0,42953.0,46753.0,33578.0,54300.0,87878.0,0.15336370087211298,0.3766601999701537,0.10453367557065017,0.1450701760757525,0.1977631156270585
jharkhand,Hazaribag,358,208,0,566,36.74911660777385,391.0,9335.0,9726.0,1605.0,6129.0,7734.0,0.012932909103394601,0.3674911660777385,0.021746081077153197,0.012767390493296046,0.10330200401971258
jharkhand,Hazaribagh,4125,2048,31,6204,33.01096067053514,5791.0,60854.0,66645.0,38357.0,36575.0,74932.0,0.1419873188820473,0.33010960670535144,0.14900962095279405,0.12369874637233765,0.18676463675008076
jharkhand,Jamtara,3160,1274,16,4450,28.629213483146067,1682.0,31321.0,33003.0,17787.0,21854.0,39641.0,0.10183807540000457,0.28629213483146065,0.07379044970072866,0.06543989223490414,0.13506242848499334
jharkhand,Khunti,1426,1173,45,2644,44.364599092284415,1410.0,20011.0,21421.0,15296.0,27659.0,42955.0,0.0604985464783574,0.4436459909228442,0.047894592098879155,0.07091068769582773,0.15584704495707755
jharkhand,Kodarma,184,126,0,310,40.64516129032258,221.0,2782.0,3003.0,1247.0,3651.0,4898.0,0.007073042323803419,0.4064516129032258,0.006714320529990855,0.008085683816416347,0.10704846890841908
jharkhand,Koderma,2096,1114,12,3222,34.574798261949105,1672.0,22513.0,24185.0,17953.0,20190.0,38143.0,0.07372902694165312,0.3457479826194911,0.054074539466476466,0.06296697382800506,0.13565045774334766
jharkhand,Latehar,1675,923,11,2609,35.377539287083174,3017.0,35628.0,38645.0,22149.0,21314.0,43463.0,0.05969739281708517,0.35377539287083176,0.0864052337267721,0.07174930088054385,0.14096884262515091
jharkhand,Lohardaga,1984,919,56,2959,31.05778979384927,1511.0,15908.0,17419.0,13862.0,25334.0,39196.0,0.0677089294298075,0.3105778979384927,0.03894663646750273,0.06470528029159966,0.12207298313687628
jharkhand,Pakaur,197,100,0,297,33.670033670033675,227.0,3451.0,3678.0,1049.0,1435.0,2484.0,0.006775470963902305,0.3367003367003368,0.008223533436332456,0.004100620375659087,0.08901132977484831
jharkhand,Pakur,3971,2908,45,6924,41.99884459849798,2790.0,42671.0,45461.0,21113.0,16174.0,37287.0,0.1584681941996475,0.4199884459849798,0.10164493027436372,0.061553877595491295,0.1931007410400926
jharkhand,Palamau,220,66,0,286,23.076923076923077,140.0,3546.0,3686.0,496.0,2138.0,2634.0,0.006523679813216746,0.23076923076923078,0.00824142040411132,0.004348242379020143,0.06249352818355985
jharkhand,Palamu,6548,1994,64,8606,23.16988147803858,9410.0,104641.0,114051.0,57189.0,55852.0,113041.0,0.1969693501499302,0.2316988147803858,0.25500332026839395,0.18660959254624754,0.2151865588105003
jharkhand,Pashchimi Singhbhum,346,252,1,599,42.07011686143572,235.0,8922.0,9157.0,3615.0,10496.0,14111.0,0.013688282555451277,0.42070116861435725,0.020473870493881538,0.02329462726285241,0.11871989059934404
jharkhand,Purbi Singhbhum,814,172,0,986,17.44421906693712,86.0,4780.0,4866.0,3984.0,16575.0,20559.0,0.022546753038661386,0.1744421906693712,0.010879748151493673,0.03393907178066633,0.06046567521730628
jharkhand,Ramgarh,1902,1066,11,2979,35.783820073850286,2377.0,33083.0,35460.0,17337.0,19900.0,37237.0,0.06816673152196305,0.35783820073850287,0.0792839846798121,0.06147133692770428,0.14146897053881605
jharkhand,Ranchi,9318,4613,334,14265,32.3378899404136,8306.0,95347.0,103653.0,61673.0,116101.0,177774.0,0.32650445212534623,0.32337889940413606,0.23175473389781623,0.29347169350338914,0.30016656857514623
jharkhand,Sahebganj,3636,2670,15,6321,42.24015187470337,4750.0,60999.0,65749.0,36759.0,27666.0,64425.0,0.14466546112115733,0.42240151874703374,0.14700628056156134,0.10635365044357355,0.20690527728019048
jharkhand,Sahibganj,187,178,0,365,48.76712328767123,150.0,2506.0,2656.0,654.0,1443.0,2097.0,0.008331998077231213,0.4876712328767123,0.005938473302582655,0.0034617556069875626,0.12671405332812305
jharkhand,Seraikela-Kharsawan,2398,961,30,3389,28.356447329595753,2085.0,26654.0,28739.0,29138.0,35036.0,64174.0,0.07755167441115206,0.2835644732959575,0.06425669587459447,0.10593929629128271,0.13207340280106805
jharkhand,Seraikela-kharsawan,545,316,0,861,36.70150987224158,144.0,5818.0,5962.0,2760.0,11654.0,14414.0,0.019685489962689127,0.36701509872241583,0.013330262737197961,0.02379482370964174,0.10606871345691309
jharkhand,Simdega,1472,594,13,2079,28.57142857142857,1750.0,24335.0,26085.0,20497.0,42214.0,62711.0,0.0475656373749628,0.2857142857142857,0.05832269431395653,0.10352415635183455,0.12044591464296663
jharkhand,West Singhbhum,4211,2589,48,6848,37.80665887850467,4033.0,55272.0,59305.0,58306.0,72880.0,131186.0,0.15672854624945637,0.37806658878504673,0.13259832801568686,0.21656360088615662,0.21920402416394008
karnataka,Bagalkot,6158,900,84,7142,12.601512181461775,14788.0,37873.0,52661.0,39884.0,37250.0,77134.0,0.1634582370041431,0.12601512181461774,0.1177432012753408,0.12733383738167794,0.13772957113650827
karnataka,Bagalkot *,218,31,0,249,12.449799196787147,164.0,1032.0,1196.0,439.0,1286.0,1725.0,0.005676745942728958,0.12449799196787148,0.0026741016829400807,0.002847653038652144,0.03421571001624144
karnataka,Ballari,2450,267,64,2781,9.60086299892125,4784.0,19615.0,24399.0,25151.0,12209.0,37360.0,0.063634490809623,0.09600862998921252,0.054553015854561064,0.06167438697046035,0.06951970984567546
karnataka,Bangalore,5776,1236,4,7016,17.616875712656785,3869.0,47973.0,51842.0,51767.0,147212.0,198979.0,0.16057408382356309,0.17616875712656785,0.11591202294897966,0.3284771907118637,0.18912096135205772
karnataka,Bangalore Rural,2251,267,126,2644,10.098335854765507,5713.0,42521.0,48234.0,18760.0,19275.0,38035.0,0.0604985464783574,0.10098335854765507,0.10784500048071226,0.0627886859855851,0.08054706819759833
karnataka,Belagavi,7063,622,120,7805,7.969250480461243,12963.0,41358.0,54321.0,52855.0,26146.0,79001.0,0.17863437635909996,0.07969250480461243,0.12145474708945496,0.13041590591684524,0.13281928852809813
karnataka,Belgaum,5861,880,2,6743,13.050570962479608,12122.0,50900.0,63022.0,44316.0,66753.0,111069.0,0.15432508526563968,0.13050570962479607,0.14090906041994128,0.18335418860872751,0.15149285705490667
karnataka,Bellary,3623,596,1,4220,14.123222748815165,3524.0,23856.0,27380.0,29044.0,39203.0,68247.0,0.09657335134021562,0.14123222748815165,0.06121814722316005,0.11266305908921326,0.10388497110358803
karnataka,Bengaluru,20441,6732,3807,30980,21.73014848289219,38541.0,265383.0,303924.0,144086.0,152989.0,297075.0,0.7091125506443564,0.2173014848289219,0.6795348494029106,0.4904153776565714,0.5365048093446516
karnataka,Bengaluru Rural,1439,730,621,2790,26.16487455197133,8.0,71.0,79.0,5.0,5.0,10.0,0.063840501751093,0.2616487455197133,0.00017663380681627624,1.650813355740373e-05,0.0877949903808856
karnataka,Bengaluru South,15,183,5,203,90.14778325123153,326.0,3388.0,3714.0,23.0,123.0,146.0,0.004623801130771167,0.9014778325123153,0.008304024791337341,0.0002410187499380945,0.22869679723210384
karnataka,Bengaluru Urban,12111,7167,3796,23074,31.060934385022104,0.0,0.0,0.0,0.0,0.0,0.0,0.5281433836152631,0.31060934385022104,0.0,0.0,0.26250252022789733
karnataka,Bidar,3960,896,64,4920,18.211382113821138,6398.0,36661.0,43059.0,38406.0,41302.0,79708.0,0.11259642456566026,0.18211382113821137,0.09627436819875998,0.13158303095935367,0.13050868371415664
karnataka,Bijapur,3296,930,5,4231,21.980619238950602,5441.0,24941.0,30382.0,20574.0,34536.0,55110.0,0.09682514249090118,0.21980619238950602,0.06793023188217855,0.09097632403485197,0.12062165915259801
karnataka,Bijapur(KAR),3,0,0,3,0.0,0.0,1.0,1.0,3.0,10.0,13.0,4.578020921555612e-05,0.0,2.235870972357927e-06,2.1460573624624852e-05,2.0762362144841196e-05
karnataka,Chamarajanagar,232,17,0,249,6.827309236947792,85.0,1025.0,1110.0,445.0,1400.0,1845.0,0.005676745942728958,0.06827309236947791,0.002481816779317299,0.003045750641340989,0.02016064765645627
karnataka,Chamarajanagar *,23,0,0,23,0.0,5.0,51.0,56.0,16.0,46.0,62.0,0.0005035823013711172,0.0,0.00012520877445204391,0.00010235042805590315,0.00022176564598148043
karnataka,Chamrajanagar,1988,216,23,2227,9.69914683430624,2226.0,12985.0,15211.0,15916.0,13049.0,28965.0,0.05095337285691395,0.09699146834306241,0.03400983336053643,0.04781580884901991,0.058446676027596754
karnataka,Chamrajnagar,356,24,0,380,6.315789473684211,147.0,1789.0,1936.0,603.0,1649.0,2252.0,0.008675349646347884,0.06315789473684211,0.004328646202484947,0.0037176316771273207,0.020435101636354737
karnataka,Chickmagalur,1129,102,0,1231,8.285946385052803,886.0,9598.0,10484.0,6808.0,15111.0,21919.0,0.02815482866756701,0.08285946385052803,0.023440871274200508,0.03618417794447324,0.04249406584001521
karnataka,Chikkaballapur,2842,296,14,3152,9.390862944162437,4231.0,31990.0,36221.0,21218.0,20715.0,41933.0,0.07212671961910866,0.09390862944162437,0.08098548248977648,0.06922355644626108,0.07876331701430163
karnataka,Chikkamagaluru,1018,95,38,1151,8.253692441355343,1805.0,9284.0,11089.0,9401.0,5775.0,15176.0,0.026323620298944764,0.08253692441355343,0.024793573212477053,0.025052743486715906,0.03981676154785761
